play_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,extra_point_prob,two_point_conversion_prob,wp,home_wp,wpa,home_wp_post,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa
2916,2023_21_KC_BAL,BAL,KC,POST,21,KC,away,BAL,KC,89.0,2024-01-28,65.0,965.0,965.0,Half2,0,16.0,0,3,3.0,0,01:05,KC 11,6,4.0,(1:05) (Shotgun) 15-P.Mahomes pass incomplete short right.,pass,0.0,1,0,1.0,0,0,0,short,right,8.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,7,17,17.0,7.0,10.0,17.0,7.0,10.0,0.0,0.0,0.834063410758972,0.165936589241028,-0.0328177213668823,0.19875431060791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0033873,P.Mahomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,39,0,Punt,2916,"1/28/24, 15:02:41",2024-01-28T22:17:24.130Z,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-28T22:17:27.637Z,,16,Punt,2024-01-28T22:15:58.213Z,3.0,1:42,0.0,0.0,0.0,3.0,3.0,0.0,PUNT,PUNT,02:31,00:49,KC 7,KC 11,2865.0,2939.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,0.0,P.Mahomes,15.0,,,,,1,0,0.0,0,1,00-0033873,,,P.Mahomes,15.0,00-0033873,,,,,0,1,-1.22112548258156
2939,2023_21_KC_BAL,BAL,KC,POST,21,KC,away,BAL,KC,89.0,2024-01-28,61.0,961.0,961.0,Half2,0,16.0,0,3,4.0,0,01:01,KC 11,6,4.0,"(1:01) 5-T.Townsend punts 53 yards to BAL 36, Center-41-J.Winchester. 13-D.Duvernay to BAL 36 for no gain (2-J.Williams, 31-N.Jones).",punt,0.0,0,0,0.0,0,0,0,,,,,,,,53.0,,,3,3,0.0,,,,,3.0,3.0,7,17,17.0,7.0,10.0,17.0,7.0,10.0,0.0,0.0,0.80124568939209,0.19875431060791,0.0023224353790283,0.196431875228882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,00-0036331,D.Duvernay,,,,,,,00-0035889,T.Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0038986,N.Jones,KC,,,,,,,,,,1.0,00-0038043,J.Williams,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,39,0,Punt,2939,"1/28/24, 15:02:41",2024-01-28T22:17:57.263Z,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,PUNT,1,,2024-01-28T22:18:07.740Z,,16,Punt,2024-01-28T22:15:58.213Z,3.0,1:42,0.0,0.0,0.0,3.0,3.0,0.0,PUNT,PUNT,02:31,00:49,KC 7,KC 11,2865.0,2939.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,1.0,,,,,,,0,0,0.0,1,0,,,,,,,,,,,0,1,0.249877053545788
2965,2023_21_KC_BAL,BAL,KC,POST,21,BAL,home,KC,BAL,64.0,2024-01-28,49.0,949.0,949.0,Half2,0,17.0,0,3,1.0,0,00:49,BAL 36,10,63.0,"(:49) (Shotgun) 8-L.Jackson pass deep left to 4-Z.Flowers to KC 10 for 54 yards (38-L.Sneed). PENALTY on BAL-4-Z.Flowers, Taunting, 15 yards, enforced at KC 10.",pass,54.0,1,0,1.0,0,0,0,deep,left,39.0,15.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,17,7.0,17.0,-10.0,7.0,17.0,-10.0,0.0,0.0,0.196431875228882,0.196431875228882,0.0956729054450989,0.292104780673981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,54.0,00-0039064,Z.Flowers,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,,00-0036374,,L.Sneed,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,BAL,00-0039064,Z.Flowers,15.0,0,,Taunting,0.0,0.0,0.0,0.0,,,2023,0.318911105394363,68.1088894605637,40,1,First down,2965,"1/28/24, 15:02:41",2024-01-28T22:21:14.727Z,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-28T22:21:26.173Z,,17,Turnover,2024-01-28T22:21:14.727Z,5.0,0:57,2.0,1.0,0.0,3.0,4.0,-15.0,PUNT,FUMBLE,00:49,14:52,BAL 36,KC 9,2965.0,3106.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,1.0,L.Jackson,8.0,,,Z.Flowers,4.0,1,0,1.0,0,1,00-0034796,,00-0039064,L.Jackson,8.0,00-0034796,Z.Flowers,00-0039064,Z.Flowers,00-0039064,0,1,2.37843600229826
3008,2023_21_KC_BAL,BAL,KC,POST,21,BAL,home,KC,KC,25.0,2024-01-28,32.0,932.0,932.0,Half2,0,17.0,0,3,1.0,0,00:32,KC 25,10,63.0,(:32) (Shotgun) 8-L.Jackson pass incomplete short left to 43-J.Hill.,pass,0.0,1,0,1.0,0,0,0,short,left,1.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,7,17,7.0,17.0,-10.0,7.0,17.0,-10.0,0.0,0.0,0.292104780673981,0.292104780673981,-0.0190766751766205,0.27302810549736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,,00-0034975,J.Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.811829626560211,-81.1829626560211,41,1,First down,3008,"1/28/24, 15:02:41",2024-01-28T22:22:33.140Z,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-28T22:22:37.177Z,,17,Turnover,2024-01-28T22:21:14.727Z,5.0,0:57,2.0,1.0,0.0,3.0,4.0,-15.0,PUNT,FUMBLE,00:49,14:52,BAL 36,KC 9,2965.0,3106.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,0.0,L.Jackson,8.0,,,J.Hill,43.0,1,0,0.0,0,1,00-0034796,,00-0034975,L.Jackson,8.0,00-0034796,J.Hill,00-0034975,J.Hill,00-0034975,0,1,-0.472541758674197
3031,2023_21_KC_BAL,BAL,KC,POST,21,BAL,home,KC,KC,25.0,2024-01-28,26.0,926.0,926.0,Half2,0,17.0,0,3,2.0,0,00:26,KC 25,10,63.0,(:26) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers pushed ob at KC 11 for 14 yards (32-N.Bolton).,pass,14.0,1,0,1.0,0,0,0,short,left,1.0,13.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,17,7.0,17.0,-10.0,7.0,17.0,-10.0,0.0,0.0,0.27302810549736,0.27302810549736,0.035833090543747,0.308861196041107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,14.0,00-0039064,Z.Flowers,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,,00-0036621,,N.Bolton,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.811041593551636,18.8958406448364,41,1,First down,3031,"1/28/24, 15:02:41",2024-01-28T22:23:14.147Z,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-28T22:23:21.657Z,,17,Turnover,2024-01-28T22:21:14.727Z,5.0,0:57,2.0,1.0,0.0,3.0,4.0,-15.0,PUNT,FUMBLE,00:49,14:52,BAL 36,KC 9,2965.0,3106.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,1.0,L.Jackson,8.0,,,Z.Flowers,4.0,1,0,1.0,0,1,00-0034796,,00-0039064,L.Jackson,8.0,00-0034796,Z.Flowers,00-0039064,Z.Flowers,00-0039064,1,1,1.20821379031986
3061,2023_21_KC_BAL,BAL,KC,POST,21,BAL,home,KC,KC,11.0,2024-01-28,2.0,902.0,902.0,Half2,0,17.0,0,3,1.0,0,00:02,KC 11,10,63.0,"(:02) (No Huddle, Shotgun) 8-L.Jackson pass short left to 7-R.Bateman to KC 9 for 2 yards (98-T.Wharton; 51-M.Danna).",pass,2.0,1,1,1.0,0,0,0,short,left,-3.0,5.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,17,7.0,17.0,-10.0,7.0,17.0,-10.0,0.0,0.0,0.308861196041107,0.308861196041107,-0.0060069262981414,0.302854269742966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,2.0,00-0036550,R.Bateman,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0035890,T.Wharton,KC,00-0036378,M.Danna,KC,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.85749101638794,14.2508983612061,42,0,Turnover,3061,"1/28/24, 15:02:41",2024-01-28T22:23:45.313Z,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-28T22:23:50.617Z,,17,Turnover,2024-01-28T22:21:14.727Z,5.0,0:57,2.0,1.0,0.0,3.0,4.0,-15.0,PUNT,FUMBLE,00:49,14:52,BAL 36,KC 9,2965.0,3106.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,0.0,L.Jackson,8.0,,,R.Bateman,7.0,1,0,0.0,0,1,00-0034796,,00-0036550,L.Jackson,8.0,00-0034796,R.Bateman,00-0036550,R.Bateman,00-0036550,0,1,-0.430364946019836
3086,2023_21_KC_BAL,BAL,KC,POST,21,BAL,home,KC,,,2024-01-28,0.0,900.0,900.0,Half2,1,17.0,0,3,,0,00:00,KC 9,0,63.0,END QUARTER 3,,,0,0,,0,0,0,,,,,,,,,,,3,3,,,,,,3.0,3.0,7,17,7.0,17.0,-10.0,7.0,17.0,-10.0,0.0,0.0,0.302854269742966,0.302854269742966,0.0,0.302854269742966,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2023,,,42,0,Turnover,3086,"1/28/24, 15:02:41",,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,END_QUARTER,0,,,,17,Turnover,2024-01-28T22:21:14.727Z,5.0,0:57,2.0,1.0,0.0,3.0,4.0,-15.0,PUNT,FUMBLE,00:49,14:52,BAL 36,KC 9,2965.0,3106.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,0.0,,,,,,,0,0,,0,0,,,,,,,,,,,0,1,0.0
3106,2023_21_KC_BAL,BAL,KC,POST,21,BAL,home,KC,KC,9.0,2024-01-28,900.0,900.0,900.0,Half2,0,17.0,0,4,2.0,0,15:00,KC 9,8,63.0,"(15:00) (Shotgun) 8-L.Jackson pass short middle to 4-Z.Flowers to KC 1 for 8 yards (38-L.Sneed). FUMBLES (38-L.Sneed), RECOVERED by KC-22-T.McDuffie at KC -1. Touchback.",pass,8.0,1,0,1.0,0,0,0,short,middle,3.0,5.0,,,,,,,3,3,0.0,,,,,3.0,3.0,7,17,7.0,17.0,-10.0,7.0,17.0,-10.0,0.0,0.0,0.302854269742966,0.302854269742966,-0.183198124170303,0.119656145572662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,8.0,00-0039064,Z.Flowers,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,00-0036374,L.Sneed,,,,KC,,00-0036374,,L.Sneed,,,,,,,,,,,,,,0.0,,,,,,,,,,,BAL,00-0039064,Z.Flowers,,,,KC,0.0,00-0037191,T.McDuffie,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.75060898065567,24.939101934433,42,0,Turnover,3106,"1/28/24, 15:02:41",2024-01-28T22:27:00Z,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,,,17,Turnover,2024-01-28T22:21:14.727Z,5.0,0:57,2.0,1.0,0.0,3.0,4.0,-15.0,PUNT,FUMBLE,00:49,14:52,BAL 36,KC 9,2965.0,3106.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,0.0,L.Jackson,8.0,,,Z.Flowers,4.0,1,0,0.0,0,1,00-0034796,,00-0039064,L.Jackson,8.0,00-0034796,Z.Flowers,00-0039064,Z.Flowers,00-0039064,0,1,1.74251877135248
3148,2023_21_KC_BAL,BAL,KC,POST,21,KC,away,BAL,KC,80.0,2024-01-28,892.0,892.0,892.0,Half2,0,18.0,0,4,1.0,0,14:52,KC 20,10,32.0,(14:52) 10-I.Pacheco up the middle to KC 23 for 3 yards (40-M.Harrison; 0-R.Smith).,run,3.0,0,0,0.0,0,0,0,,,,,middle,,,,,,3,3,0.0,,,,,3.0,3.0,7,17,17.0,7.0,10.0,17.0,7.0,10.0,0.0,0.0,0.880343854427338,0.119656145572662,-0.0102977156639099,0.129953861236572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,00-0037197,I.Pacheco,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0036280,M.Harrison,BAL,00-0034874,R.Smith,BAL,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,,,43,1,First down,3148,"1/28/24, 15:02:41",2024-01-28T22:28:22.790Z,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,RUSH,0,,2024-01-28T22:28:26.793Z,,18,Punt,2024-01-28T22:28:22.790Z,7.0,4:17,2.0,0.0,0.0,4.0,4.0,15.0,FUMBLE,PUNT,14:52,10:35,KC 20,BAL 48,3148.0,3357.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,0.0,,,I.Pacheco,10.0,,,0,1,0.0,0,1,,00-0037197,,I.Pacheco,10.0,00-0037197,I.Pacheco,00-0037197,I.Pacheco,00-0037197,0,1,-0.378331863321364
3170,2023_21_KC_BAL,BAL,KC,POST,21,KC,away,BAL,KC,77.0,2024-01-28,849.0,849.0,849.0,Half2,0,18.0,0,4,2.0,0,14:09,KC 23,7,32.0,(14:09) (Shotgun) 15-P.Mahomes pass incomplete short right to 83-N.Gray [0-R.Smith].,pass,0.0,1,0,1.0,0,0,0,short,right,9.0,,,,,,,,3,3,0.0,,,,,3.0,3.0,7,17,17.0,7.0,10.0,17.0,7.0,10.0,0.0,0.0,0.870046138763428,0.129953861236572,-0.0085758566856384,0.138529717922211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0033873,P.Mahomes,,00-0036637,N.Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0034874,R.Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,,,2023,0.462414622306824,-46.2414622306824,43,1,First down,3170,"1/28/24, 15:02:41",2024-01-28T22:29:05.267Z,M&T Bank Stadium,"Cloudy Temp: 47° F, Humidity: 83%, Wind: N 7 mph",949aee0d-b341-11ee-aec3-7d8f81bc70be,0,0,PASS,0,,2024-01-28T22:29:11.973Z,,18,Punt,2024-01-28T22:28:22.790Z,7.0,4:17,2.0,0.0,0.0,4.0,4.0,15.0,FUMBLE,PUNT,14:52,10:35,KC 20,BAL 48,3148.0,3357.0,17,10,Home,-7,27,4.5,44.0,0,outdoors,grass,47.0,7.0,John Harbaugh,Andy Reid,BAL00,M&T Bank Stadium,0,0.0,P.Mahomes,15.0,,,N.Gray,83.0,1,0,0.0,0,1,00-0033873,,00-0036637,P.Mahomes,15.0,00-0033873,N.Gray,00-0036637,N.Gray,00-0036637,0,1,-0.722171790432185
